iSemana;cRetrabalho;nCdSetor;nCdEquipamento;nCdTurno;nCdProcedimento;nCdAtividade;nCdOrdemProducao;nCdProdutoProcesso;nCdProdutoFinal;iSeqAtividade;nCdProdutoPedido;iItemMetodo;cNmMetodo;cLinhaProducao;cCdRastreabilidade;iQtdeApontamentoAtividade;nMedidaOrdemProducao;iQtdeMaoObra;nTempoMetodo;nTempoImprodutivo;nTempoRetrabalho;nTempoSemMetodo;nTempoOcioso;nQtdeMetodo;nPesoLiquidoEntrada_prod;nValorArredondado;cObservacao;nCdSeqProdutivaFormula;cNmSeqProdutivaFormula;iVersaoSeqProdutivaFormula;nCdSeqProdutivaRoteiro;cNmSeqProdutivaFormulaRoteiro;iVersaoSeqProdutivaRoteiro;iPecaEntrada;nPesoLiquidoEntrada_cep;nMedidaEntrada;nCdProduto;Verifica_Formula_LAB_382;Verifica_Roteiros_LAB_382;nCdAtividadeMedicao_1306;nCdAtividadeMedicao_1317;nCdAtividadeMedicao_1340;nCdAtividadeMedicao_1355;nCdAtividadeMedicao_1356;nCdAtividadeMedicao_1427;nCdAtividadeMedicao_1428;nCdAtividadeMedicao_1441;nCdAtividadeMedicao_1444;cObservacao_origem;nCdEquipamento_origem;cNmLinhaProducao;nCdLinhaProducao;nPeca;nMedida;FlorSolta;Qtd_Flor_Solta;nCdLocalEstoque
15;0;179;1559;42.0;177;865;152528;587368;587368;7;587368;26;CMG - COU PEQUENO/MEDIO/GRANDE - 7 M/M - 2 EMBOCANDO, 4 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11556GQ;254;14880.592;6;1.0;24.05;0.0;0.0;0.0;2.1;1853.0;1853.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152478;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;30.0;30679.0;RT CSA CMG BRAVO BBS 13/15 B THEMA - SAMYANG -;12.0;254.0;1853.0;14880.592;587368.0;13005|30;30679|12;;;;;;37.5;41.5;;11.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152478;1495;CMG - CONTROLE SEMI;870;505.0;14792.716;True;1.0;[5130, 19285]
15;0;179;1559;42.0;177;865;152532;587368;587368;7;587368;25;CMG - COU BBS GRANDE -2 MOLISSA, 4 REFILA , 1 ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11566GQ;140;7679.296;12;4.0;0.0;0.0;0.0;10.06;3.94;1848.0;1848.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152481;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;30.0;30679.0;RT CSA CMG BRAVO BBS 13/15 B THEMA - SAMYANG -;12.0;140.0;924.0;7679.296;587368.0;13005|30;30679|12;;;;;;30.4;41.5;;10.9;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152481;1495;CMG - CONTROLE SEMI;870;278.0;7624.443;True;1.0;[5128, 5130, 19285]
15;0;179;1559;42.0;177;865;152538;587368;587368;7;587368;25;CMG - COU BBS GRANDE -2 MOLISSA, 4 REFILA , 1 ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11579GQ;140;7576.0;6;2.0;0.0;0.0;0.0;3.07;1.97;943.0;943.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152485;1495;CMG - CONTROLE SEMI;870;286.0;7738.343000000001;True;46.0;[5128, 5130, 19285]
15;0;179;1559;42.0;177;865;152544;587368;587368;7;587368;26;CMG - COU PEQUENO/MEDIO/GRANDE - 7 M/M - 2 EMBOCANDO, 4 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11605GQ;184;10411.916;6;1.0;13.38;0.0;0.0;0.0;2.1;1929.0;1929.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152522;1495;CMG - CONTROLE SEMI;870;520.0;14712.489000000001;True;5.0;[5128, 5130, 19285]
15;0;179;1560;42.0;177;865;152495;587368;587368;7;587368;25;CMG - COU BBS GRANDE -2 MOLISSA, 4 REFILA , 1 ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11557GQ;125;7245.0;6;1.0;6.55;0.0;0.0;0.0;1.97;894.0;894.0;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152472;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;30.0;30679.0;RT CSA CMG BRAVO BBS 13/15 B THEMA - SAMYANG -;12.0;125.0;894.0;7245.0;587368.0;13005|30;30679|12;;;;;;35.1;42.0;;12.0;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152472;1495;CMG - CONTROLE SEMI;870;260.0;7534.799999999999;True;15.0;[5128, 5130, 19285]
15;0;179;1560;42.0;177;865;152496;587368;587368;7;587368;25;CMG - COU BBS GRANDE -2 MOLISSA, 4 REFILA , 1 ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11558GQ;124;7194.016;6;1.0;5.06;0.0;0.0;0.0;1.97;882.0;882.0;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152470;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;30.0;30679.0;RT CSA CMG BRAVO BBS 13/15 B THEMA - SAMYANG -;12.0;124.0;882.0;7194.016;587368.0;13005|30;30679|12;3.4;71.0;3.7;;;25.5;39.8;3.0;10.9;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152470;1495;CMG - CONTROLE SEMI;870;246.0;7136.0;False;0.0;[19285]
15;0;179;1560;42.0;177;865;152541;587368;587368;7;587368;25;CMG - COU BBS GRANDE -2 MOLISSA, 4 REFILA , 1 ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11580GQ;138;0.0;6;1.0;0.0;0.0;0.0;0.05;1.97;929.0;929.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152487;1495;CMG - CONTROLE SEMI;870;276.0;7429.25;True;23.0;[5128, 5130, 19285]
15;0;179;1560;42.0;177;865;152544;587368;587368;7;587368;25;CMG - COU BBS GRANDE -2 MOLISSA, 4 REFILA , 1 ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11605GQ;76;4300.574;6;1.0;1.42;0.0;0.0;0.0;1.97;1929.0;1929.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152522;1495;CMG - CONTROLE SEMI;870;520.0;14712.489000000001;True;5.0;[5128, 5130, 19285]
15;0;180;1529;43.0;146;200;152496;587368;587368;8;587368;15;CMG - COU AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;11558GQ;105;6091.707;2;1.0;0.0;0.0;0.0;10.0;1.5;882.0;882.0;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152470;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;30.0;30679.0;RT CSA CMG BRAVO BBS 13/15 B THEMA - SAMYANG -;12.0;124.0;882.0;7194.016;587368.0;13005|30;30679|12;3.4;71.0;3.7;;;25.5;39.8;3.0;10.9;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152470;1495;CMG - CONTROLE SEMI;870;246.0;7136.0;False;0.0;[19285]
15;0;180;1529;43.0;146;200;152538;587368;587368;8;587368;15;CMG - COU AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;11579GQ;140;7576.0;2;1.0;0.0;0.0;0.0;5.33;1.5;943.0;943.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152485;1495;CMG - CONTROLE SEMI;870;286.0;7738.343000000001;True;46.0;[5128, 5130, 19285]
15;0;180;1529;43.0;146;200;152540;587368;587368;8;587368;15;CMG - COU AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;11578GQ;141;0.0;2;1.0;0.0;0.0;0.0;4.0;1.5;954.0;954.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152486;1495;CMG - CONTROLE SEMI;870;278.0;7558.249;True;6.0;[5128, 5130, 19285]
15;0;180;1530;43.0;146;200;152495;587368;587368;8;587368;15;CMG - COU AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;11557GQ;125;7245.0;2;1.0;0.0;0.0;0.0;2.33;1.5;894.0;894.0;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152472;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;30.0;30679.0;RT CSA CMG BRAVO BBS 13/15 B THEMA - SAMYANG -;12.0;125.0;894.0;7245.0;587368.0;13005|30;30679|12;;;;;;35.1;42.0;;12.0;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152472;1495;CMG - CONTROLE SEMI;870;260.0;7534.799999999999;True;15.0;[5128, 5130, 19285]
15;0;180;1530;43.0;146;200;152541;587368;587368;8;587368;15;CMG - COU AUTOMOTIVO - 2 COLAB.;870 - COURO - PRODUÇÃO;11580GQ;138;0.0;4;2.0;9.0;0.0;0.0;0.0;3.0;1858.0;1858.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152487;1495;CMG - CONTROLE SEMI;870;276.0;7429.25;True;23.0;[5128, 5130, 19285]
15;0;181;1539;44.0;301;1917;152495;587368;587368;9;587368;1;CMG - COU BBS TODOS TAMANHOS - 6 OPER, 3 REFILA, 2 CORTA MEIOS, 1 INSP P/ LINHA;870 - COURO - PRODUÇÃO;11557GQ;125;7245.0;11;2.0;1.35;0.0;0.0;0.0;2.42;894.0;894.0;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152472;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;30.0;30679.0;RT CSA CMG BRAVO BBS 13/15 B THEMA - SAMYANG -;12.0;125.0;894.0;7245.0;587368.0;13005|30;30679|12;;;;;;35.1;42.0;;12.0;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152472;1495;CMG - CONTROLE SEMI;870;260.0;7534.799999999999;True;15.0;[5128, 5130, 19285]
15;0;181;1539;44.0;301;1917;152530;587368;587368;9;587368;1;CMG - COU BBS TODOS TAMANHOS - 6 OPER, 3 REFILA, 2 CORTA MEIOS, 1 INSP P/ LINHA;870 - COURO - PRODUÇÃO;11568GQ;138;7603.8;11;1.0;12.98;0.0;0.0;0.0;2.42;925.0;925.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152479;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;30.0;30679.0;RT CSA CMG BRAVO BBS 13/15 B THEMA - SAMYANG -;12.0;138.0;925.0;7603.8;587368.0;13005|30;30679|12;;;;;;29.6;41.0;;10.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152479;1495;CMG - CONTROLE SEMI;870;271.0;7466.05;False;0.0;[19285]
15;0;181;1539;44.0;301;1917;152531;587368;587368;9;587368;1;CMG - COU BBS TODOS TAMANHOS - 6 OPER, 3 REFILA, 2 CORTA MEIOS, 1 INSP P/ LINHA;870 - COURO - PRODUÇÃO;11562GQ;141;7812.592;11;2.0;2.74;0.0;0.0;0.0;2.42;934.0;934.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152480;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;30.0;30679.0;RT CSA CMG BRAVO BBS 13/15 B THEMA - SAMYANG -;12.0;142.0;934.0;7868.0;587368.0;13005|30;30679|12;;;;;;34.7;42.5;;10.2;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152480;1495;CMG - CONTROLE SEMI;870;281.0;7784.8859999999995;True;16.0;[5128, 5130, 19285]
15;0;181;1539;44.0;301;1917;152534;587368;587368;9;587368;1;CMG - COU BBS TODOS TAMANHOS - 6 OPER, 3 REFILA, 2 CORTA MEIOS, 1 INSP P/ LINHA;870 - COURO - PRODUÇÃO;11567GQ;140;7719.0;11;2.0;2.15;0.0;0.0;0.0;2.42;941.0;941.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152482;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;30.0;30679.0;RT CSA CMG BRAVO BBS 13/15 B THEMA - SAMYANG -;12.0;140.0;941.0;7719.0;587368.0;13005|30;30679|12;;;;;;32.6;41.6;;10.5;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152482;1495;CMG - CONTROLE SEMI;870;280.0;7719.0;False;0.0;[5130, 19285]
15;0;181;1539;44.0;301;1917;152536;587368;587368;9;587368;1;CMG - COU BBS TODOS TAMANHOS - 6 OPER, 3 REFILA, 2 CORTA MEIOS, 1 INSP P/ LINHA;870 - COURO - PRODUÇÃO;11569GQ;138;0.0;11;2.0;0.98;0.0;0.0;0.0;2.42;947.0;947.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152483;1495;CMG - CONTROLE SEMI;870;280.0;7707.888;False;0.0;[19285]
15;0;181;1539;44.0;301;1917;152538;587368;587368;9;587368;1;CMG - COU BBS TODOS TAMANHOS - 6 OPER, 3 REFILA, 2 CORTA MEIOS, 1 INSP P/ LINHA;870 - COURO - PRODUÇÃO;11579GQ;139;7521.886;22;4.0;1.14;0.0;0.0;0.58;4.84;1886.0;1886.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152485;1495;CMG - CONTROLE SEMI;870;286.0;7738.343000000001;True;46.0;[5128, 5130, 19285]
15;0;181;1539;44.0;301;1917;152540;587368;587368;9;587368;1;CMG - COU BBS TODOS TAMANHOS - 6 OPER, 3 REFILA, 2 CORTA MEIOS, 1 INSP P/ LINHA;870 - COURO - PRODUÇÃO;11578GQ;141;0.0;11;1.0;12.74;0.0;0.0;0.0;2.42;954.0;954.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152486;1495;CMG - CONTROLE SEMI;870;278.0;7558.249;True;6.0;[5128, 5130, 19285]
15;0;181;1539;44.0;301;1917;152541;587368;587368;9;587368;1;CMG - COU BBS TODOS TAMANHOS - 6 OPER, 3 REFILA, 2 CORTA MEIOS, 1 INSP P/ LINHA;870 - COURO - PRODUÇÃO;11580GQ;138;0.0;11;2.0;2.98;0.0;0.0;0.0;2.42;929.0;929.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152487;1495;CMG - CONTROLE SEMI;870;276.0;7429.25;True;23.0;[5128, 5130, 19285]
15;0;202;1495;97.0;9;197;152653;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;11585GQ;260;0.0;0;0.0;912.0;0.0;0.0;0.0;1.0;1984.0;1984.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152609;1495;CMG - CONTROLE SEMI;870;524.0;15102.284000000001;True;15.0;[5128, 5130, 19285]
15;0;202;1495;97.0;9;197;152713;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;11619GQ;247;0.0;0;0.0;840.0;0.0;0.0;0.0;1.0;2001.0;2001.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152689;1495;CMG - CONTROLE SEMI;870;492.0;15691.216;True;8.0;[5128, 5130, 19285]
15;0;202;1495;97.0;9;197;152718;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;11625GQ;135;0.0;0;0.0;961.0;0.0;0.0;0.0;1.0;969.0;969.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152705;1495;CMG - CONTROLE SEMI;870;270.0;7351.001;True;27.0;[5128, 5130, 19285]
15;0;202;1495;97.0;9;197;152719;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;11623GQ;132;7231.0;0;0.0;217.0;0.0;0.0;0.0;1.0;902.0;902.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152702;1495;CMG - CONTROLE SEMI;870;262.0;7176.218999999999;True;26.0;[5128, 5130, 19285]
15;0;202;1495;97.0;9;197;152721;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;11629GQ;140;0.0;0;0.0;0.0;0.0;0.0;140.0;1.0;942.0;942.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152711;1495;CMG - CONTROLE SEMI;870;280.0;7652.999;True;4.0;[5128, 5130, 19285]
15;0;202;1495;97.0;9;197;152722;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;11630GQ;135;7228.456;0;0.0;889.0;0.0;0.0;0.0;1.0;914.0;914.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152712;1495;CMG - CONTROLE SEMI;870;266.0;7121.368;True;1.0;[5128, 5130, 19285]
15;0;202;1495;97.0;9;197;152723;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;11631GQ;140;7642.0;0;0.0;1139.0;0.0;0.0;0.0;1.0;964.0;964.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152715;1495;CMG - CONTROLE SEMI;870;281.0;7669.293;True;5.0;[5128, 5130, 19285]
15;0;202;1495;97.0;9;197;152788;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;11620GQ;241;0.0;0;1.0;0.0;0.0;0.0;17.0;1.0;1970.0;1970.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152704;1495;CMG - CONTROLE SEMI;870;482.0;15482.682;True;12.0;[5128, 5130, 19285]
15;0;172;1512;40.0;178;369;152788;587368;587368;3;587368;25;CMG- LINHA 1 VÁC AUTO - 320 SEGUNDOS DE RETENÇÃO - 1 AÉR, 2 EST, 2 MOL.;870 - COURO - PRODUÇÃO;11620GQ;242;0.0;5;1.0;0.0;0.0;0.0;34.6;1.25;1970.0;1970.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152704;1495;CMG - CONTROLE SEMI;870;482.0;15482.682;True;12.0;[5128, 5130, 19285]
15;0;172;1512;40.0;178;369;152789;587368;587368;3;587368;25;CMG- LINHA 1 VÁC AUTO - 320 SEGUNDOS DE RETENÇÃO - 1 AÉR, 2 EST, 2 MOL.;870 - COURO - PRODUÇÃO;11626GQ;242;15472.15;5;1.0;0.0;0.0;0.0;50.6;1.25;1953.0;1953.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152725;1495;CMG - CONTROLE SEMI;870;482.0;15408.215;True;6.0;[5128, 5130, 19285]
15;0;172;1513;40.0;178;369;152653;587368;587368;3;587368;28;CMG- LINHA 1 VÁC AUTO - MEDIO/ GRANDE ATÉ 350 SEG DE RETENÇÃO - 1 AÉR, 2 EST, 2 MOL.;870 - COURO - PRODUÇÃO;11585GQ;22;0.0;5;1.0;0.0;0.0;0.0;3.97;1.16;1984.0;1984.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152609;1495;CMG - CONTROLE SEMI;870;524.0;15102.284000000001;True;15.0;[5128, 5130, 19285]
15;0;172;1513;40.0;178;369;152723;587368;587368;3;587368;28;CMG- LINHA 1 VÁC AUTO - MEDIO/ GRANDE ATÉ 350 SEG DE RETENÇÃO - 1 AÉR, 2 EST, 2 MOL.;870 - COURO - PRODUÇÃO;11631GQ;142;7751.171;5;1.0;0.0;0.0;0.0;1.41;1.16;964.0;964.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152715;1495;CMG - CONTROLE SEMI;870;281.0;7669.293;True;5.0;[5128, 5130, 19285]
15;0;172;1513;40.0;178;369;152823;587368;587368;3;587368;40;CMG - LINHA 1 VÁC - JUMBO - 1 AÉR, 2 EST, 2 MOL.;870 - COURO - PRODUÇÃO;11628GQ;118;0.0;5;1.0;0.0;0.0;0.0;4.0;1.0;995.0;995.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152762;1495;CMG - CONTROLE SEMI;870;236.0;7616.0;True;7.0;[5128, 5130, 19285]
15;0;173;1518;40.0;141;335;152653;587368;587368;4;587368;5;CMG - LINHA 1 -  MÉDIO E GRANDE - 6 VÁCUO, 1 OPER;870 - COURO - PRODUÇÃO;11585GQ;22;0.0;7;1.0;0.0;0.0;0.0;3.97;1.16;1984.0;1984.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152609;1495;CMG - CONTROLE SEMI;870;524.0;15102.284000000001;True;15.0;[5128, 5130, 19285]
15;0;173;1518;40.0;141;335;152723;587368;587368;4;587368;5;CMG - LINHA 1 -  MÉDIO E GRANDE - 6 VÁCUO, 1 OPER;870 - COURO - PRODUÇÃO;11631GQ;142;7751.171;7;1.0;0.0;0.0;0.0;1.41;1.16;964.0;964.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152715;1495;CMG - CONTROLE SEMI;870;281.0;7669.293;True;5.0;[5128, 5130, 19285]
15;0;173;1518;40.0;141;335;152823;587368;587368;4;587368;7;CMG - LINHA 1 -  JUMBO - 6 VÁCUO, 1 OPER;870 - COURO - PRODUÇÃO;11628GQ;118;0.0;7;1.0;0.0;0.0;0.0;5.0;1.0;995.0;995.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152762;1495;CMG - CONTROLE SEMI;870;236.0;7616.0;True;7.0;[5128, 5130, 19285]
15;0;173;1520;40.0;141;335;152788;587368;587368;4;587368;2;CMG - LINHA 1 -  310 A 340 SEG DE RETENÇÃO - 8 VÁCUO, 1 OPER.;870 - COURO - PRODUÇÃO;11620GQ;242;0.0;9;1.0;0.0;0.0;0.0;34.6;1.25;1970.0;1970.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152704;1495;CMG - CONTROLE SEMI;870;482.0;15482.682;True;12.0;[5128, 5130, 19285]
15;0;173;1520;40.0;141;335;152789;587368;587368;4;587368;10;CMG - LINHA 2 -  310 A 340 SEG DE RETENÇÃO - 8 VÁCUO, 1 OPER.;870 - COURO - PRODUÇÃO;11626GQ;242;15472.15;9;1.0;0.0;0.0;0.0;28.82;1.416666;1953.0;1953.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152725;1495;CMG - CONTROLE SEMI;870;482.0;15408.215;True;6.0;[5128, 5130, 19285]
15;0;179;1559;42.0;177;865;152610;587368;587368;7;587368;27;CMG - COU JUMBO VELOCIDADE -7M/M A 8M/M- 2 EMBOCANDO, 4 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11592GQ;121;7739.405000000001;12;2.0;9.78;0.0;0.0;0.0;3.6;3776.0;3776.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152603;1495;CMG - CONTROLE SEMI;870;464.0;14839.19;True;5.0;[5128, 5130, 19285]
15;0;179;1559;42.0;177;865;152642;587368;587368;7;587368;25;CMG - COU BBS GRANDE -2 MOLISSA, 4 REFILA , 1 ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11587GQ;132;7627.0;6;1.0;14.99;0.0;0.0;0.0;1.97;967.0;967.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152601;1495;CMG - CONTROLE SEMI;870;266.0;7684.781;True;5.0;[5128, 5130, 19285]
15;0;179;1560;42.0;177;865;152537;587368;587368;7;587368;26;CMG - COU PEQUENO/MEDIO/GRANDE - 7 M/M - 2 EMBOCANDO, 4 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11565GQ;145;7936.0;6;1.0;10.95;0.0;0.0;0.0;2.1;946.0;946.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152484;1495;CMG - CONTROLE SEMI;870;288.0;7881.273;True;3.0;[5128, 5130, 19285]
15;0;179;1560;42.0;177;865;152600;587368;587368;7;587368;27;CMG - COU JUMBO VELOCIDADE -7M/M A 8M/M- 2 EMBOCANDO, 4 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11583GQ;240;15328.626;6;1.0;25.67;0.0;0.0;0.0;1.8;1913.0;1913.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152580;1495;CMG - CONTROLE SEMI;870;478.0;15264.759;True;3.0;[5128, 5130, 19285]
15;0;179;1560;42.0;177;865;152612;587368;587368;7;587368;27;CMG - COU JUMBO VELOCIDADE -7M/M A 8M/M- 2 EMBOCANDO, 4 REFILANDO, 1  ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11582GQ;122;7655.0;12;2.0;8.219999999999999;0.0;0.0;0.0;3.6;1940.0;1940.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152550;1495;CMG - CONTROLE SEMI;870;242.0;7592.253999999999;False;0.0;[5130, 19285]
15;0;179;1560;42.0;177;865;152637;587368;587368;7;587368;25;CMG - COU BBS GRANDE -2 MOLISSA, 4 REFILA , 1 ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11604GQ;129;7304.129;6;1.0;15.52;0.0;0.0;0.0;1.97;958.0;958.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 152584;1495;CMG - CONTROLE SEMI;870;256.0;7247.509;True;1.0;[5128, 19285]
15;0;179;1560;42.0;177;865;152719;587368;587368;7;587368;25;CMG - COU BBS GRANDE -2 MOLISSA, 4 REFILA , 1 ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11623GQ;132;7231.0;6;2.0;0.0;0.0;0.0;6.01;1.97;902.0;902.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152702;1495;CMG - CONTROLE SEMI;870;262.0;7176.218999999999;True;26.0;[5128, 5130, 19285]
15;0;179;1560;42.0;177;865;152720;587368;587368;7;587368;25;CMG - COU BBS GRANDE -2 MOLISSA, 4 REFILA , 1 ESPES P/ 2 MÁQUINAS;870 - COURO - PRODUÇÃO;11624GQ;131;7153.394;6;1.0;14.5;0.0;0.0;0.0;1.97;899.0;899.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO CH BBS 1.3/1.5 B BLACK 27509 PC OP 152703;1495;CMG - CONTROLE SEMI;870;260.0;7098.787;True;8.0;[5128, 5130, 19285]
